client_id	path	sentence	up_votes	down_votes	age	gender	accent
9a037f68b1f98efb6703b02cdfa383f0c7bdc841446149a06c84e54df57534fa37eb05aa227a487cfaa55a06de444e0b41d7b3c4e9318ac49ef576c6637c524c	common_voice_tr_17341270.mp3	Ayrıca güzel manzaralı bir balkonu da var.	1	2			
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17341279.mp3	İnşaat için 1 milyar dolarlık yatırım gerekiyor.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342165.mp3	"Kotooshu unvanı 13-1'lik skorla kazandı."	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342168.mp3	Yarışmaya 27 ülkeden şarkıcılar katıldı.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342176.mp3	"Projeye ilişkin müzakereler 1998'de başlamıştı."	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342179.mp3	Etkinliğe 21 ülkenin temsilcileri katılıyor.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342193.mp3	Periklis Iakovakis 400m engellide iddialı.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342197.mp3	Hastalık 430 bin hastada ileri seviyede.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342206.mp3	Mevcut işsizlik oranı ,4.	0	2	thirties	male	
efb387aad3cab3fef2634adea89bbb356a43e5739f1d7ce85cab6ad2fac107afacadae58116f50648b8ec5d01aec2bd4cb3fc9680179273bd52cf4aae8f9c8f5	common_voice_tr_17342208.mp3	Karadziç 1996 yılında kanundan kaçmaya başladı.	0	2	thirties	male	
