client_id	path	sentence	up_votes	down_votes	age	gender	accent
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536372.mp3	对于更高阶的导数，我们可以继续同样的过程。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536373.mp3	乳头凹陷也称为乳头内陷，是指乳头凹陷，未突出乳房的情形。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536375.mp3	在很多情况下借词中的被读作而非，甚至在源语言中读作时也如此。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536377.mp3	身体被安全带拉住	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536378.mp3	营运者感经营困难，遂向运输署申请加价。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536379.mp3	和益州、雍州、安远州怀义军、威州武宁军，都是龙州黄龙府的支郡。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536380.mp3	萨勒河畔施瓦岑巴赫是德国巴伐利亚州的一个市镇。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536381.mp3	区块链是今年最火热的科技趋势了	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536382.mp3	地坛庙会，又称地坛春节文化庙会，是指每年春节期间在北京地坛公园举办的庙会活动。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536383.mp3	宋正本，隋朝末年民变人物，窦建德大夏政权中纳言。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536384.mp3	收到许多人指控政府死者与被拘留者家属提出抗议，并威胁该国的一些人权护卫者。	2	1	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536385.mp3	为了迈向环球小姐而努力不懈，日夜都十分憧憬的女优：幸田真理子。	2	0	twenties	male	710000
c69453a9ae8cdd8ce47e767209e28e254719861de178ac57dfcc4018e0786a51541dda25d2468764d21722b2613ec628063aa15c64aa13dd35a5a5862fadcf04	common_voice_zh-CN_18536386.mp3	果敢的杨氏土司原为兴达户土目。	2	0	twenties	male	710000
